,ID hecho,AAA,MM,DD,VEHICULO_VICTIMA,SEXO,EDAD_VICTIMA,GRAVEDAD
411,LC-2019-0031071,2019,1,16,SD,MASCULINO,41,SD
412,LC-2019-0031424,2019,1,16,SD,MASCULINO,26,SD
413,LC-2019-0031634,2019,1,16,SD,MASCULINO,39,SD
414,LC-2019-0031641,2019,1,16,SD,MASCULINO,0,SD
415,LC-2019-0032487,2019,1,16,SD,FEMENINO,40,SD
416,LC-2019-0032487,2019,1,16,SD,FEMENINO,40,SD
417,LC-2019-0032605,2019,1,16,SD,MASCULINO,42,SD
418,LC-2019-0032607,2019,1,16,SD,MASCULINO,51,SD
419,LC-2019-0032657,2019,1,16,SD,MASCULINO,27,SD
420,LC-2019-0032657,2019,1,16,SD,MASCULINO,27,SD
421,LC-2019-0032834,2019,1,16,SD,MASCULINO,34,SD
422,LC-2019-0032903,2019,1,16,SD,MASCULINO,26,SD
423,LC-2019-0033174,2019,1,16,SD,MASCULINO,23,SD
424,LC-2019-0033180,2019,1,16,SD,FEMENINO,23,SD
425,LC-2019-0033263,2019,1,16,SD,MASCULINO,34,SD
426,LC-2019-0033333,2019,1,16,SD,MASCULINO,35,SD
427,LC-2019-0033368,2019,1,16,SD,FEMENINO,0,SD
428,LC-2019-0033399,2019,1,16,SD,FEMENINO,0,SD
429,LC-2019-0033412,2019,1,16,SD,FEMENINO,66,SD
430,LC-2019-0033440,2019,1,16,SD,FEMENINO,6,SD
431,LC-2019-0033459,2019,1,16,SD,MASCULINO,45,SD
432,LC-2019-0033489,2019,1,16,SD,MASCULINO,22,SD
433,LC-2019-0033593,2019,1,16,SD,MASCULINO,24,SD
434,LC-2019-0037717,2019,1,16,SD,FEMENINO,29,SD
435,LC-2019-0043540,2019,1,16,SD,FEMENINO,0,SD
436,LC-2019-0033646,2019,1,17,SD,FEMENINO,0,SD
437,LC-2019-0033821,2019,1,17,SD,FEMENINO,0,SD
438,LC-2019-0033845,2019,1,17,SD,MASCULINO,28,SD
439,LC-2019-0034229,2019,1,17,SD,MASCULINO,0,SD
440,LC-2019-0034229,2019,1,17,SD,MASCULINO,0,SD
441,LC-2019-0034229,2019,1,17,SD,MASCULINO,0,SD
442,LC-2019-0034229,2019,1,17,SD,MASCULINO,0,SD
443,LC-2019-0034601,2019,1,17,SD,MASCULINO,66,SD
444,LC-2019-0034601,2019,1,17,SD,MASCULINO,66,SD
445,LC-2019-0034710,2019,1,17,SD,FEMENINO,29,SD
446,LC-2019-0034889,2019,1,17,SD,MASCULINO,80,SD
447,LC-2019-0034914,2019,1,17,SD,SD,0,SD
448,LC-2019-0034915,2019,1,17,SD,MASCULINO,33,SD
449,LC-2019-0034987,2019,1,17,SD,MASCULINO,48,SD
450,LC-2019-0035011,2019,1,17,SD,FEMENINO,24,SD
451,LC-2019-0035269,2019,1,17,SD,FEMENINO,43,SD
452,LC-2019-0035598,2019,1,17,SD,MASCULINO,23,SD
453,LC-2019-0035702,2019,1,17,SD,MASCULINO,45,SD
454,LC-2019-0035843,2019,1,17,SD,FEMENINO,43,SD
455,LC-2019-0035861,2019,1,17,SD,MASCULINO,28,SD
456,LC-2019-0035884,2019,1,17,SD,FEMENINO,65,SD
457,LC-2019-0035947,2019,1,17,SD,MASCULINO,39,SD
458,LC-2019-0036035,2019,1,17,SD,FEMENINO,27,SD
459,LC-2019-0036051,2019,1,17,SD,FEMENINO,31,SD
460,LC-2019-0036157,2019,1,17,SD,MASCULINO,32,SD
461,LC-2019-0036172,2019,1,17,SD,FEMENINO,23,SD
462,LC-2019-0036233,2019,1,17,SD,FEMENINO,0,SD
463,LC-2019-0036257,2019,1,17,SD,FEMENINO,0,SD
464,LC-2019-0045960,2019,1,17,SD,FEMENINO,66,SD
465,LC-2019-0033624,2019,1,17,SD,MASCULINO,26,SD
466,LC-2019-0036239,2019,1,18,SD,MASCULINO,27,SD
467,LC-2019-0036324,2019,1,18,SD,MASCULINO,21,SD
468,LC-2019-0036508,2019,1,18,SD,MASCULINO,32,SD
469,LC-2019-0036547,2019,1,18,SD,MASCULINO,0,SD
470,LC-2019-0036547,2019,1,18,SD,MASCULINO,0,SD
471,LC-2019-0036762,2019,1,18,SD,FEMENINO,25,SD
472,LC-2019-0037490,2019,1,18,SD,MASCULINO,41,SD
473,LC-2019-0037547,2019,1,18,SD,FEMENINO,41,SD
474,LC-2019-0037563,2019,1,18,SD,FEMENINO,71,SD
475,LC-2019-0037776,2019,1,18,SD,MASCULINO,31,SD
476,LC-2019-0037791,2019,1,18,SD,FEMENINO,67,SD
477,LC-2019-0037893,2019,1,18,SD,FEMENINO,24,SD
478,LC-2019-0037893,2019,1,18,SD,FEMENINO,24,SD
479,LC-2019-0037893,2019,1,18,SD,FEMENINO,1,SD
480,LC-2019-0037898,2019,1,18,SD,MASCULINO,52,SD
481,LC-2019-0037918,2019,1,18,SD,MASCULINO,0,SD
482,LC-2019-0037939,2019,1,18,SD,SD,0,SD
483,LC-2019-0037956,2019,1,18,SD,MASCULINO,37,SD
484,LC-2019-0037956,2019,1,18,SD,MASCULINO,37,SD
485,LC-2019-0037998,2019,1,18,SD,MASCULINO,24,SD
486,LC-2019-0038196,2019,1,18,SD,SD,0,SD
487,LC-2019-0038545,2019,1,18,SD,MASCULINO,33,SD
488,LC-2019-0038664,2019,1,18,SD,MASCULINO,70,SD
489,LC-2019-0038880,2019,1,18,SD,FEMENINO,38,SD
490,LC-2019-0038880,2019,1,18,SD,MASCULINO,38,SD
491,LC-2019-0038915,2019,1,18,SD,FEMENINO,0,SD
492,LC-2019-0039050,2019,1,18,SD,FEMENINO,0,SD
493,LC-2019-0039169,2019,1,18,SD,FEMENINO,36,SD
494,LC-2019-0039296,2019,1,18,SD,MASCULINO,42,SD
495,LC-2019-0039419,2019,1,18,SD,MASCULINO,33,SD
496,LC-2019-0039494,2019,1,18,SD,FEMENINO,0,SD
497,LC-2019-0040008,2019,1,18,SD,MASCULINO,0,SD
498,LC-2019-0040436,2019,1,18,SD,MASCULINO,44,SD
499,LC-2019-0052190,2019,1,18,SD,FEMENINO,0,SD
500,LC-2019-0054502,2019,1,18,SD,MASCULINO,38,SD
501,LC-2019-0081956,2019,1,18,SD,MASCULINO,39,SD
502,LC-2019-0039446,2019,1,19,SD,FEMENINO,17,SD
503,LC-2019-0039502,2019,1,19,SD,MASCULINO,23,SD
504,LC-2019-0039502,2019,1,19,SD,MASCULINO,23,SD
505,LC-2019-0039502,2019,1,19,SD,MASCULINO,27,SD
506,LC-2019-0039583,2019,1,19,SD,MASCULINO,79,SD
507,LC-2019-0039611,2019,1,19,SD,MASCULINO,27,SD
508,LC-2019-0039636,2019,1,19,SD,MASCULINO,20,SD
509,LC-2019-0039636,2019,1,19,SD,MASCULINO,20,SD
510,LC-2019-0039736,2019,1,19,SD,FEMENINO,27,SD
511,LC-2019-0039781,2019,1,19,SD,MASCULINO,85,SD
512,LC-2019-0040002,2019,1,19,SD,MASCULINO,37,SD
513,LC-2019-0040015,2019,1,19,SD,MASCULINO,52,SD
514,LC-2019-0040126,2019,1,19,SD,FEMENINO,49,SD
515,LC-2019-0040126,2019,1,19,SD,MASCULINO,49,SD
516,LC-2019-0040126,2019,1,19,SD,FEMENINO,0,SD
517,LC-2019-0040179,2019,1,19,SD,MASCULINO,61,SD
518,LC-2019-0040179,2019,1,19,SD,FEMENINO,61,SD
519,LC-2019-0040286,2019,1,19,SD,FEMENINO,0,SD
520,LC-2019-0040286,2019,1,19,SD,MASCULINO,0,SD
521,LC-2019-0028782,2019,1,15,SD,FEMENINO,6,SD
522,LC-2019-0040616,2019,1,19,SD,FEMENINO,37,SD
523,LC-2019-0041689,2019,1,19,SD,MASCULINO,26,SD
524,LC-2019-0042297,2019,1,19,SD,FEMENINO,64,SD
525,LC-2019-0044720,2019,1,19,SD,FEMENINO,19,SD
526,LC-2019-0044799,2019,1,19,SD,MASCULINO,48,SD
527,LC-2019-0073192,2019,1,19,SD,FEMENINO,71,SD
528,LC-2019-0039585,2019,1,19,SD,MASCULINO,37,SD
529,LC-2019-0040743,2019,1,20,SD,FEMENINO,29,SD
530,LC-2019-0040917,2019,1,20,SD,FEMENINO,47,SD
531,LC-2019-0040935,2019,1,20,SD,MASCULINO,18,SD
532,LC-2019-0040966,2019,1,20,SD,MASCULINO,0,SD
533,LC-2019-0040980,2019,1,20,SD,MASCULINO,24,SD
534,LC-2019-0041064,2019,1,20,SD,MASCULINO,0,SD
535,LC-2019-0041141,2019,1,20,SD,MASCULINO,60,SD
536,LC-2019-0041311,2019,1,20,SD,MASCULINO,45,SD
537,LC-2019-0041398,2019,1,20,SD,FEMENINO,0,SD
538,LC-2019-0041398,2019,1,20,SD,MASCULINO,0,SD
539,LC-2019-0041551,2019,1,20,SD,MASCULINO,41,SD
540,LC-2019-0041551,2019,1,20,SD,MASCULINO,41,SD
541,LC-2019-0041573,2019,1,20,SD,FEMENINO,23,SD
542,LC-2019-0041573,2019,1,20,SD,MASCULINO,23,SD
543,LC-2019-0041597,2019,1,20,SD,SD,0,SD
544,LC-2019-0041691,2019,1,20,SD,MASCULINO,19,SD
545,LC-2019-0041708,2019,1,20,SD,FEMENINO,32,SD
546,LC-2019-0041708,2019,1,20,SD,MASCULINO,32,SD
547,LC-2019-0041708,2019,1,20,SD,FEMENINO,57,SD
548,LC-2019-0041721,2019,1,20,SD,SD,0,SD
549,LC-2019-0041867,2019,1,20,SD,MASCULINO,57,SD
550,LC-2019-0044699,2019,1,20,SD,SD,0,SD
551,LC-2019-0042071,2019,1,21,SD,FEMENINO,57,SD
552,LC-2019-0042330,2019,1,21,SD,MASCULINO,60,SD
553,LC-2019-0042727,2019,1,21,SD,MASCULINO,31,SD
554,LC-2019-0042790,2019,1,21,SD,FEMENINO,77,SD
555,LC-2019-0042849,2019,1,21,SD,MASCULINO,43,SD
556,LC-2019-0043166,2019,1,21,SD,MASCULINO,47,SD
557,LC-2019-0043366,2019,1,21,SD,MASCULINO,37,SD
558,LC-2019-0043556,2019,1,21,SD,MASCULINO,90,SD
559,LC-2019-0043780,2019,1,21,SD,MASCULINO,38,SD
560,LC-2019-0043843,2019,1,21,SD,MASCULINO,30,SD
561,LC-2019-0044108,2019,1,21,SD,MASCULINO,56,SD
562,LC-2019-0044259,2019,1,21,SD,FEMENINO,61,SD
563,LC-2019-0044259,2019,1,21,SD,MASCULINO,61,SD
564,LC-2019-0086279,2019,2,10,SD,MASCULINO,20,SD
565,LC-2019-0044828,2019,1,21,SD,MASCULINO,33,SD
566,LC-2019-0049022,2019,1,21,SD,FEMENINO,48,SD
567,LC-2019-0045068,2019,1,22,SD,MASCULINO,24,SD
568,LC-2019-0045084,2019,1,22,SD,MASCULINO,35,SD
569,LC-2019-0045246,2019,1,22,SD,MASCULINO,30,SD
570,LC-2019-0045335,2019,1,22,SD,MASCULINO,30,SD
571,LC-2019-0045664,2019,1,22,SD,MASCULINO,0,SD
572,LC-2019-0045807,2019,1,22,SD,FEMENINO,60,SD
573,LC-2019-0045808,2019,1,22,SD,SD,0,SD
574,LC-2019-0045822,2019,1,22,SD,FEMENINO,51,SD
575,LC-2019-0045905,2019,1,22,SD,MASCULINO,28,SD
576,LC-2019-0046032,2019,1,22,SD,MASCULINO,32,SD
577,LC-2019-0248177,2019,4,21,SD,FEMENINO,44,SD
578,LC-2019-0046649,2019,1,22,SD,MASCULINO,0,SD
579,LC-2019-0046649,2019,1,22,SD,MASCULINO,0,SD
580,LC-2019-0047039,2019,1,22,SD,FEMENINO,50,SD
581,LC-2019-0047039,2019,1,22,SD,FEMENINO,50,SD
582,LC-2019-0047141,2019,1,22,SD,MASCULINO,24,SD
583,LC-2019-0047216,2019,1,22,SD,MASCULINO,21,SD
584,LC-2019-0047273,2019,1,22,SD,MASCULINO,31,SD
585,LC-2019-0047289,2019,1,22,SD,MASCULINO,59,SD
586,LC-2019-0047344,2019,1,22,SD,MASCULINO,0,SD
587,LC-2019-0047388,2019,1,22,SD,FEMENINO,37,SD
588,LC-2019-0047388,2019,1,22,SD,FEMENINO,37,SD
589,LC-2019-0047428,2019,1,22,SD,MASCULINO,28,SD
590,LC-2019-0047479,2019,1,22,SD,FEMENINO,0,SD
591,LC-2019-0047621,2019,1,22,SD,MASCULINO,0,SD
592,LC-2019-0047621,2019,1,22,SD,MASCULINO,0,SD
593,LC-2019-0049471,2019,1,22,SD,MASCULINO,23,SD
594,LC-2019-0055233,2019,1,22,SD,MASCULINO,56,SD
595,LC-2019-0056799,2019,1,22,SD,FEMENINO,37,SD
596,LC-2019-0058743,2019,1,22,SD,MASCULINO,44,SD
597,LC-2019-0061265,2019,1,22,SD,MASCULINO,44,SD
598,LC-2019-0061464,2019,1,22,SD,SD,0,SD
599,LC-2019-0047733,2019,1,23,SD,MASCULINO,0,SD
600,LC-2019-0047752,2019,1,23,SD,MASCULINO,53,SD
601,LC-2019-0048117,2019,1,23,SD,MASCULINO,37,SD
602,LC-2019-0048277,2019,1,23,SD,MASCULINO,36,SD
603,LC-2019-0048442,2019,1,23,SD,FEMENINO,29,SD
604,LC-2019-0048531,2019,1,23,SD,FEMENINO,0,SD
605,LC-2019-0048651,2019,1,23,SD,SD,0,SD
606,LC-2019-0048674,2019,1,23,SD,FEMENINO,22,SD
607,LC-2019-0048744,2019,1,23,SD,MASCULINO,24,SD
608,LC-2019-0048830,2019,1,23,SD,FEMENINO,43,SD
609,LC-2019-0049122,2019,1,23,SD,MASCULINO,58,SD
610,LC-2019-0049148,2019,1,23,SD,MASCULINO,28,SD
611,LC-2019-0049194,2019,1,23,SD,MASCULINO,36,SD
612,LC-2019-0049207,2019,1,23,SD,MASCULINO,0,SD
613,LC-2019-0049414,2019,1,23,SD,MASCULINO,42,SD
614,LC-2019-0049638,2019,1,23,SD,MASCULINO,0,SD
615,LC-2019-0049648,2019,1,23,SD,MASCULINO,46,SD
616,LC-2019-0049690,2019,1,23,SD,FEMENINO,59,SD
617,LC-2019-0049800,2019,1,23,SD,MASCULINO,12,SD
618,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
619,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
620,LC-2019-0049800,2019,1,23,SD,MASCULINO,12,SD
621,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
622,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
623,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
624,LC-2019-0049800,2019,1,23,SD,MASCULINO,12,SD
625,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
626,LC-2019-0049800,2019,1,23,SD,FEMENINO,12,SD
627,LC-2019-0049828,2019,1,23,SD,MASCULINO,24,SD
628,LC-2019-0049949,2019,1,23,SD,FEMENINO,17,SD
629,LC-2019-0049949,2019,1,23,SD,FEMENINO,17,SD
630,LC-2019-0051056,2019,1,23,SD,FEMENINO,52,SD
631,LC-2019-0051815,2019,1,23,SD,MASCULINO,0,SD
632,LC-2019-0062792,2019,1,23,SD,FEMENINO,46,SD
633,LC-2019-0072975,2019,1,23,SD,MASCULINO,0,SD
634,LC-2019-0073279,2019,1,23,SD,MASCULINO,58,SD
635,LC-2019-0049592,2019,1,23,SD,MASCULINO,23,SD
636,LC-2019-0049994,2019,1,24,SD,MASCULINO,33,SD
637,LC-2019-0050069,2019,1,24,SD,MASCULINO,23,SD
638,LC-2019-0050158,2019,1,24,SD,MASCULINO,25,SD
639,LC-2019-0594837,2019,9,22,SD,FEMENINO,43,SD
640,LC-2019-0128557,2019,2,28,SD,MASCULINO,22,SD
641,LC-2019-0275728,2019,5,3,SD,MASCULINO,22,SD
642,LC-2019-0073976,2019,2,4,SD,MASCULINO,29,SD
643,LC-2019-0050234,2019,1,24,SD,MASCULINO,39,SD
644,LC-2019-0050276,2019,1,24,SD,FEMENINO,44,SD
645,LC-2019-0050343,2019,1,24,SD,FEMENINO,30,SD
646,LC-2019-0384019,2019,6,20,SD,MASCULINO,29,SD
647,LC-2019-0643230,2019,10,14,SD,MASCULINO,58,SD
648,LC-2019-0050670,2019,1,24,SD,MASCULINO,64,SD
649,LC-2019-0050733,2019,1,24,SD,MASCULINO,27,SD
650,LC-2019-0050947,2019,1,24,SD,MASCULINO,68,SD
651,LC-2019-0050947,2019,1,24,SD,FEMENINO,68,SD
652,LC-2019-0051216,2019,1,24,SD,MASCULINO,0,SD
653,LC-2019-0051316,2019,1,24,SD,MASCULINO,0,SD
654,LC-2019-0051414,2019,1,24,SD,MASCULINO,45,SD
655,LC-2019-0051464,2019,1,24,SD,FEMENINO,0,SD
656,LC-2019-0051464,2019,1,24,SD,MASCULINO,0,SD
657,LC-2019-0051480,2019,1,24,SD,MASCULINO,56,SD
658,LC-2019-0051508,2019,1,24,SD,FEMENINO,21,SD
659,LC-2019-0051524,2019,1,24,SD,MASCULINO,0,SD
660,LC-2019-0051547,2019,1,24,SD,MASCULINO,56,SD
661,LC-2019-0051559,2019,1,24,SD,MASCULINO,28,SD
662,LC-2019-0051659,2019,1,24,SD,MASCULINO,40,SD
663,LC-2019-0051659,2019,1,24,SD,MASCULINO,40,SD
664,LC-2019-0051671,2019,1,24,SD,MASCULINO,22,SD
665,LC-2019-0051714,2019,1,24,SD,MASCULINO,40,SD
666,LC-2019-0051819,2019,1,24,SD,MASCULINO,26,SD
667,LC-2019-0051971,2019,1,24,SD,MASCULINO,44,SD
668,LC-2019-0052297,2019,1,24,SD,MASCULINO,0,SD
669,LC-2019-0052402,2019,1,24,SD,FEMENINO,0,SD
670,LC-2019-0052402,2019,1,24,SD,FEMENINO,0,SD
671,LC-2019-0052412,2019,1,24,SD,FEMENINO,0,SD
672,LC-2019-0052593,2019,1,24,SD,FEMENINO,39,SD
673,LC-2019-0052598,2019,1,24,SD,MASCULINO,42,SD
674,LC-2019-0052598,2019,1,24,SD,FEMENINO,42,SD
675,LC-2019-0052622,2019,1,24,SD,MASCULINO,0,SD
676,LC-2019-0052649,2019,1,24,SD,FEMENINO,39,SD
677,LC-2019-0054336,2019,1,24,SD,MASCULINO,43,SD
678,LC-2019-0056451,2019,1,24,SD,MASCULINO,55,SD
679,LC-2019-0056451,2019,1,24,SD,MASCULINO,55,SD
680,LC-2019-0058485,2019,1,24,SD,MASCULINO,40,SD
681,LC-2019-0053244,2019,1,24,SD,MASCULINO,30,SD
682,LC-2019-0052619,2019,1,25,SD,FEMENINO,34,SD
683,LC-2019-0052663,2019,1,25,SD,MASCULINO,32,SD
684,LC-2019-0052828,2019,1,25,SD,MASCULINO,32,SD
685,LC-2019-0052864,2019,1,25,SD,FEMENINO,26,SD
686,LC-2019-0052864,2019,1,25,SD,MASCULINO,26,SD
687,LC-2019-0052952,2019,1,25,SD,MASCULINO,40,SD
688,LC-2019-0053282,2019,1,25,SD,MASCULINO,45,SD
689,LC-2019-0053416,2019,1,25,SD,MASCULINO,56,SD
690,LC-2019-0053416,2019,1,25,SD,MASCULINO,56,SD
691,LC-2019-0053435,2019,1,25,SD,FEMENINO,57,SD
692,LC-2019-0053496,2019,1,25,SD,FEMENINO,46,SD
693,LC-2019-0053509,2019,1,25,SD,FEMENINO,75,SD
694,LC-2019-0053554,2019,1,25,SD,FEMENINO,46,SD
695,LC-2019-0053829,2019,1,25,SD,MASCULINO,28,SD
696,LC-2019-0053916,2019,1,25,SD,FEMENINO,73,SD
697,LC-2019-0053944,2019,1,25,SD,FEMENINO,24,SD
698,LC-2019-0053975,2019,1,25,SD,FEMENINO,0,SD
699,LC-2019-0054373,2019,1,25,SD,MASCULINO,30,SD
700,LC-2019-0054445,2019,1,25,SD,FEMENINO,38,SD
701,LC-2019-0054484,2019,1,25,SD,FEMENINO,41,SD
702,LC-2019-0054503,2019,1,25,SD,SD,0,SD
703,LC-2019-0054624,2019,1,25,SD,FEMENINO,38,SD
704,LC-2019-0054656,2019,1,25,SD,MASCULINO,0,SD
705,LC-2019-0054661,2019,1,25,SD,FEMENINO,0,SD
706,LC-2019-0668201,2019,10,25,SD,MASCULINO,45,SD
707,LC-2019-0054689,2019,1,25,SD,MASCULINO,33,SD
708,LC-2019-0054702,2019,1,25,SD,FEMENINO,0,SD
709,LC-2019-0054775,2019,1,25,SD,MASCULINO,53,SD
710,LC-2019-0054775,2019,1,25,SD,MASCULINO,53,SD
711,LC-2019-0054775,2019,1,25,SD,MASCULINO,83,SD
712,LC-2019-0054797,2019,1,25,SD,MASCULINO,0,SD
713,LC-2019-0059461,2019,1,25,SD,MASCULINO,40,SD
714,LC-2019-0067231,2019,1,25,SD,FEMENINO,33,SD
715,LC-2019-0072608,2019,1,25,SD,FEMENINO,43,SD
716,LC-2019-0054941,2019,1,26,SD,MASCULINO,41,SD
717,LC-2019-0040449,2019,1,19,SD,MASCULINO,33,SD
718,LC-2019-0055419,2019,1,26,SD,MASCULINO,36,SD
719,LC-2019-0055442,2019,1,26,SD,MASCULINO,30,SD
720,LC-2019-0055570,2019,1,26,SD,MASCULINO,35,SD
721,LC-2019-0055648,2019,1,26,SD,MASCULINO,35,SD
722,LC-2019-0055805,2019,1,26,SD,MASCULINO,39,SD
723,LC-2019-0056034,2019,1,26,SD,MASCULINO,39,SD
724,LC-2019-0056046,2019,1,26,SD,MASCULINO,30,SD
725,LC-2019-0056105,2019,1,26,SD,MASCULINO,33,SD
726,LC-2019-0056105,2019,1,26,SD,MASCULINO,33,SD
727,LC-2019-0056259,2019,1,27,SD,MASCULINO,22,SD
728,LC-2019-0056354,2019,1,27,SD,MASCULINO,43,SD
729,LC-2019-0056354,2019,1,27,SD,FEMENINO,43,SD
730,LC-2019-0056387,2019,1,27,SD,MASCULINO,0,SD
731,LC-2019-0056420,2019,1,27,SD,MASCULINO,33,SD
732,LC-2019-0056420,2019,1,27,SD,FEMENINO,33,SD
733,LC-2019-0056470,2019,1,27,SD,MASCULINO,69,SD
734,LC-2019-0056470,2019,1,27,SD,FEMENINO,69,SD
735,LC-2019-0056654,2019,1,27,SD,MASCULINO,0,SD
736,LC-2019-0056704,2019,1,27,SD,FEMENINO,43,SD
737,LC-2019-0056706,2019,1,27,SD,FEMENINO,65,SD
738,LC-2019-0056792,2019,1,27,SD,MASCULINO,0,SD
739,LC-2019-0056889,2019,1,27,SD,FEMENINO,40,SD
740,LC-2019-0056913,2019,1,27,SD,MASCULINO,28,SD
741,LC-2019-0056994,2019,1,27,SD,FEMENINO,29,SD
742,LC-2019-0057033,2019,1,27,SD,MASCULINO,63,SD
743,LC-2019-0057034,2019,1,27,SD,MASCULINO,26,SD
744,LC-2019-0057044,2019,1,27,SD,MASCULINO,60,SD
745,LC-2019-0057059,2019,1,27,SD,MASCULINO,32,SD
746,LC-2019-0057074,2019,1,27,SD,FEMENINO,0,SD
747,LC-2019-0057094,2019,1,27,SD,MASCULINO,27,SD
748,LC-2019-0057287,2019,1,28,SD,FEMENINO,40,SD
749,LC-2019-0057299,2019,1,28,SD,MASCULINO,30,SD
750,LC-2019-0057512,2019,1,28,SD,MASCULINO,28,SD
751,LC-2019-0057541,2019,1,28,SD,FEMENINO,26,SD
752,LC-2019-0057661,2019,1,28,SD,FEMENINO,70,SD
753,LC-2019-0057668,2019,1,28,SD,FEMENINO,0,SD
754,LC-2019-0057792,2019,1,28,SD,SD,0,SD
755,LC-2019-0057798,2019,1,28,SD,MASCULINO,65,SD
756,LC-2019-0057906,2019,1,28,SD,FEMENINO,76,SD
757,LC-2019-0058288,2019,1,28,SD,MASCULINO,0,SD
758,LC-2019-0058306,2019,1,28,SD,MASCULINO,0,SD
759,LC-2019-0058334,2019,1,28,SD,FEMENINO,0,SD
760,LC-2019-0058478,2019,1,28,SD,FEMENINO,0,SD
761,LC-2019-0058479,2019,1,28,SD,MASCULINO,32,SD
762,LC-2019-0058515,2019,1,28,SD,MASCULINO,38,SD
763,LC-2019-0058636,2019,1,28,SD,FEMENINO,62,SD
764,LC-2019-0058655,2019,1,28,SD,MASCULINO,43,SD
765,LC-2019-0058655,2019,1,28,SD,MASCULINO,43,SD
766,LC-2019-0058658,2019,1,28,SD,FEMENINO,23,SD
767,LC-2019-0058778,2019,1,28,SD,FEMENINO,26,SD
768,LC-2019-0058778,2019,1,28,SD,MASCULINO,26,SD
769,LC-2019-0058804,2019,1,28,SD,MASCULINO,28,SD
770,LC-2019-0058859,2019,1,28,SD,MASCULINO,36,SD
771,LC-2019-0058954,2019,1,28,SD,FEMENINO,50,SD
772,LC-2019-0059097,2019,1,28,SD,MASCULINO,0,SD
773,LC-2019-0059121,2019,1,28,SD,MASCULINO,32,SD
774,LC-2019-0059155,2019,1,28,SD,FEMENINO,64,SD
775,LC-2019-0059198,2019,1,28,SD,MASCULINO,22,SD
776,LC-2019-0059204,2019,1,28,SD,MASCULINO,29,SD
777,LC-2019-0059247,2019,1,28,SD,MASCULINO,28,SD
778,LC-2019-0059339,2019,1,28,SD,MASCULINO,0,SD
779,LC-2019-0059349,2019,1,28,SD,MASCULINO,28,SD
780,LC-2019-0059560,2019,1,28,SD,MASCULINO,34,SD
781,LC-2019-0060883,2019,1,28,SD,MASCULINO,47,SD
782,LC-2019-0118757,2019,1,28,SD,SD,0,SD
783,LC-2019-0059635,2019,1,29,SD,MASCULINO,31,SD
784,LC-2019-0059669,2019,1,29,SD,MASCULINO,53,SD
785,LC-2019-0059847,2019,1,29,SD,FEMENINO,30,SD
786,LC-2019-0059902,2019,1,29,SD,MASCULINO,39,SD
787,LC-2019-0059909,2019,1,29,SD,MASCULINO,45,SD
788,LC-2019-0059992,2019,1,29,SD,MASCULINO,0,SD
789,LC-2019-0060049,2019,1,29,SD,MASCULINO,42,SD
790,LC-2019-0060076,2019,1,29,SD,FEMENINO,22,SD
791,LC-2019-0060110,2019,1,29,SD,MASCULINO,35,SD
792,LC-2019-0060161,2019,1,29,SD,FEMENINO,0,SD
793,LC-2019-0060180,2019,1,29,SD,MASCULINO,0,SD
794,LC-2019-0060180,2019,1,29,SD,FEMENINO,0,SD
795,LC-2019-0060254,2019,1,29,SD,FEMENINO,66,SD
796,LC-2019-0060254,2019,1,29,SD,MASCULINO,66,SD
797,LC-2019-0060398,2019,1,29,SD,MASCULINO,65,SD
798,LC-2019-0060398,2019,1,29,SD,MASCULINO,65,SD
799,LC-2019-0060480,2019,1,29,SD,MASCULINO,0,SD
800,LC-2019-0060561,2019,1,29,SD,MASCULINO,64,SD
801,LC-2019-0060746,2019,1,29,SD,MASCULINO,0,SD
802,LC-2019-0060992,2019,1,29,SD,MASCULINO,66,SD
803,LC-2019-0061092,2019,1,29,SD,MASCULINO,25,SD
804,LC-2019-0061376,2019,1,29,SD,FEMENINO,0,SD
805,LC-2019-0061590,2019,1,29,SD,FEMENINO,0,SD
806,LC-2019-0061849,2019,1,29,SD,MASCULINO,0,SD
807,LC-2019-0061975,2019,1,29,SD,FEMENINO,9,SD
808,LC-2019-0061975,2019,1,29,SD,MASCULINO,9,SD
809,LC-2019-0061975,2019,1,29,SD,MASCULINO,0,SD
810,LC-2019-0062013,2019,1,29,SD,MASCULINO,0,SD
811,LC-2019-0062027,2019,1,29,SD,MASCULINO,31,SD
812,LC-2019-0062050,2019,1,29,SD,MASCULINO,0,SD
813,LC-2019-0214903,2019,4,6,SD,MASCULINO,0,SD
814,LC-2019-0540032,2019,8,29,SD,FEMENINO,43,SD
815,LC-2019-0064934,2019,1,29,SD,FEMENINO,52,SD
816,LC-2019-0065618,2019,1,29,SD,FEMENINO,52,SD
817,LC-2019-0065830,2019,1,29,SD,MASCULINO,51,SD
818,LC-2019-0061593,2019,1,29,SD,MASCULINO,33,SD
819,LC-2019-0062016,2019,1,30,SD,MASCULINO,0,SD
820,LC-2019-0062578,2019,1,30,SD,MASCULINO,42,SD
821,LC-2019-0062843,2019,1,30,SD,FEMENINO,0,SD
